path_audio,genre,song_name,path_video
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ludacris - Move B_H (Official Music Video) ft. Mystikal, I-20.f140.m4a",hip-hop,"Ludacris - Move B_H (Official Music Video) ft. Mystikal, I-20","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ludacris - Move B_H (Official Music Video) ft. Mystikal, I-20.f137.mp4"
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ludacris - Pimpin' All Over The World (Golden Palace Version) ft. Bobby V..f140.m4a,hip-hop,Ludacris - Pimpin' All Over The World (Golden Palace Version) ft. Bobby V.,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ludacris - Pimpin' All Over The World (Golden Palace Version) ft. Bobby V..f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ludacris - Rollout (My Business) (Official Music Video).f140.m4a,hip-hop,Ludacris - Rollout (My Business) (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ludacris - Rollout (My Business) (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ludacris - What's Your Fantasy ft. Shawnna.f140.m4a,hip-hop,Ludacris - What's Your Fantasy ft. Shawnna,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ludacris - What's Your Fantasy ft. Shawnna.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Mariah Carey - Shake It Off (Official Music Video).f140.m4a,hip-hop,Mariah Carey - Shake It Off (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Mariah Carey - Shake It Off (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Mary J. Blige - Family Affair (Official Music Video).f140.m4a,hip-hop,Mary J. Blige - Family Affair (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Mary J. Blige - Family Affair (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Mike Jones - Back Then Part 2 (Video).f140.m4a,hip-hop,Mike Jones - Back Then Part 2 (Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Mike Jones - Back Then Part 2 (Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\MIMS - This Is Why I'm Hot (Official Music Video).f140.m4a,hip-hop,MIMS - This Is Why I'm Hot (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\MIMS - This Is Why I'm Hot (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Missy Elliott - Get Ur Freak On [Official Music Video].f140.m4a,hip-hop,Missy Elliott - Get Ur Freak On [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Missy Elliott - Get Ur Freak On [Official Music Video].f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ms. New Booty (Official Music Video).f140.m4a,hip-hop,Ms. New Booty (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ms. New Booty (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Nelly - Country Grammar (Hot...) (Official Music Video).f140.m4a,hip-hop,Nelly - Country Grammar (Hot...) (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Nelly - Country Grammar (Hot...) (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Nelly - Hot In Herre (Official Music Video).f140.m4a,hip-hop,Nelly - Hot In Herre (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Nelly - Hot In Herre (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Nelly - Ride Wit Me (Official Music Video) ft. St. Lunatics.f140.m4a,hip-hop,Nelly - Ride Wit Me (Official Music Video) ft. St. Lunatics,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Nelly - Ride Wit Me (Official Music Video) ft. St. Lunatics.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Number one spot.f140.m4a,hip-hop,Number one spot,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Number one spot.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Outkast - Hey Ya! (Official HD Video).f140.m4a,hip-hop,Outkast - Hey Ya! (Official HD Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Outkast - Hey Ya! (Official HD Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Outkast - Ms. Jackson (Official HD Video).f140.m4a,hip-hop,Outkast - Ms. Jackson (Official HD Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Outkast - Ms. Jackson (Official HD Video).f137.mp4
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Outkast - So Fresh, So Clean (Official HD Video).f140.m4a",hip-hop,"Outkast - So Fresh, So Clean (Official HD Video)","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Outkast - So Fresh, So Clean (Official HD Video).f137.mp4"
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Outkast - The Way You Move (Official Video) ft. Sleepy Brown.f140.m4a,hip-hop,Outkast - The Way You Move (Official Video) ft. Sleepy Brown,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Outkast - The Way You Move (Official Video) ft. Sleepy Brown.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\P. Diddy - Bad Boys For Life [OFFICIAL MUSIC VIDEO - BEST QUALITY ON YT].f140.m4a,hip-hop,P. Diddy - Bad Boys For Life [OFFICIAL MUSIC VIDEO - BEST QUALITY ON YT],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\P. Diddy - Bad Boys For Life [OFFICIAL MUSIC VIDEO - BEST QUALITY ON YT].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Petey Pablo - Freek-A-Leek (PAL Dirty).f140.m4a,hip-hop,Petey Pablo - Freek-A-Leek (PAL Dirty),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Petey Pablo - Freek-A-Leek (PAL Dirty).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Playaz Circle - Duffle Bag Boy ft. Lil Wayne.f140.m4a,hip-hop,Playaz Circle - Duffle Bag Boy ft. Lil Wayne,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Playaz Circle - Duffle Bag Boy ft. Lil Wayne.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Rich Boy - Throw Some D's (Official Music Video).f140.m4a,hip-hop,Rich Boy - Throw Some D's (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Rich Boy - Throw Some D's (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Shop Boyz - Party Like A Rock Star (Official Music Video).f140.m4a,hip-hop,Shop Boyz - Party Like A Rock Star (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Shop Boyz - Party Like A Rock Star (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Sippin On Some Syrup (Official Video).f140.m4a,hip-hop,Sippin On Some Syrup (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Sippin On Some Syrup (Official Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Sisqo - Thong Song (Official Music Video).f140.m4a,hip-hop,Sisqo - Thong Song (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Sisqo - Thong Song (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Skee-Lo - I Wish (Official Video).f140.m4a,hip-hop,Skee-Lo - I Wish (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Skee-Lo - I Wish (Official Video).f398.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Slob On My Knob Three 6 Mafia.f140.m4a,hip-hop,Slob On My Knob Three 6 Mafia,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Slob On My Knob Three 6 Mafia.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Snoop Dogg - Beautiful (Official Music Video) ft. Pharrell Williams.f140.m4a,hip-hop,Snoop Dogg - Beautiful (Official Music Video) ft. Pharrell Williams,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Snoop Dogg - Beautiful (Official Music Video) ft. Pharrell Williams.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Snoop Dogg - Drop It Like It's Hot (Official Music Video) ft. Pharrell Williams.f140.m4a,hip-hop,Snoop Dogg - Drop It Like It's Hot (Official Music Video) ft. Pharrell Williams,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Snoop Dogg - Drop It Like It's Hot (Official Music Video) ft. Pharrell Williams.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Snoop Dogg - That's That Ft. R. Kelly.f140.m4a,hip-hop,Snoop Dogg - That's That Ft. R. Kelly,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Snoop Dogg - That's That Ft. R. Kelly.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\T.I. - 24's [Official Video].f140.m4a,hip-hop,T.I. - 24's [Official Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\T.I. - 24's [Official Video].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\T.I. - I'm Back [Official Video].f140.m4a,hip-hop,T.I. - I'm Back [Official Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\T.I. - I'm Back [Official Video].f136.mp4
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\T.I. - What Up, What's Haapnin' [Official Video].f140.m4a",hip-hop,"T.I. - What Up, What's Haapnin' [Official Video]","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\T.I. - What Up, What's Haapnin' [Official Video].f135.mp4"
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Terror Squad - Lean Back (Official Music Video) ft. Fat Joe, Remy Ma.f140.m4a",hip-hop,"Terror Squad - Lean Back (Official Music Video) ft. Fat Joe, Remy Ma","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Terror Squad - Lean Back (Official Music Video) ft. Fat Joe, Remy Ma.f137.mp4"
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\The Black Eyed Peas - Don't Phunk With My Heart.f140.m4a,hip-hop,The Black Eyed Peas - Don't Phunk With My Heart,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\The Black Eyed Peas - Don't Phunk With My Heart.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\The Black Eyed Peas - My Humps.f140.m4a,hip-hop,The Black Eyed Peas - My Humps,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\The Black Eyed Peas - My Humps.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\The Black Eyed Peas - Where Is The Love (Official Music Video).f140.m4a,hip-hop,The Black Eyed Peas - Where Is The Love (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\The Black Eyed Peas - Where Is The Love (Official Music Video).f401.mp4
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\The Game, 50 Cent - Hate It Or Love It (Official Music Video).f140.m4a",hip-hop,"The Game, 50 Cent - Hate It Or Love It (Official Music Video)","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\The Game, 50 Cent - Hate It Or Love It (Official Music Video).f137.mp4"
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Three 6 Mafia - Doe Boy Fresh (Official Video) ft. Chamillionaire.f140.m4a,hip-hop,Three 6 Mafia - Doe Boy Fresh (Official Video) ft. Chamillionaire,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Three 6 Mafia - Doe Boy Fresh (Official Video) ft. Chamillionaire.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Three 6 Mafia - Poppin' My Collar (Official Video) ft. Project Pat.f140.m4a,hip-hop,Three 6 Mafia - Poppin' My Collar (Official Video) ft. Project Pat,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Three 6 Mafia - Poppin' My Collar (Official Video) ft. Project Pat.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Three 6 Mafia - Stay Fly (Official Video).f140.m4a,hip-hop,Three 6 Mafia - Stay Fly (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Three 6 Mafia - Stay Fly (Official Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\V.I.C. - Wobble (Official Music Video) _ Warner Records.f140.m4a,hip-hop,V.I.C. - Wobble (Official Music Video) _ Warner Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\V.I.C. - Wobble (Official Music Video) _ Warner Records.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Wipe Me Down (feat. Foxx & Webbie).f140.m4a,hip-hop,Wipe Me Down (feat. Foxx & Webbie),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Wipe Me Down (feat. Foxx & Webbie).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ying Yang Twins - Badd (feat. Mike Jones & Mr. Collipark) (Official Music Video).f140.m4a,hip-hop,Ying Yang Twins - Badd (feat. Mike Jones & Mr. Collipark) (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ying Yang Twins - Badd (feat. Mike Jones & Mr. Collipark) (Official Music Video).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ying Yang Twins - Naggin' (Official Music Video).f140.m4a,hip-hop,Ying Yang Twins - Naggin' (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ying Yang Twins - Naggin' (Official Music Video).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ying Yang Twins - Salt Shaker (feat. Lil Jon & The East Side Boyz) (Official Music Video).f140.m4a,hip-hop,Ying Yang Twins - Salt Shaker (feat. Lil Jon & The East Side Boyz) (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ying Yang Twins - Salt Shaker (feat. Lil Jon & The East Side Boyz) (Official Music Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ying Yang Twins - Wait (The Whisper Song) (Official Music Video).f140.m4a,hip-hop,Ying Yang Twins - Wait (The Whisper Song) (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Ying Yang Twins - Wait (The Whisper Song) (Official Music Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Young Dro - Shoulder Lean (feat. T.I.) [Official Video].f140.m4a,hip-hop,Young Dro - Shoulder Lean (feat. T.I.) [Official Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\hip-hop\Young Dro - Shoulder Lean (feat. T.I.) [Official Video].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\'Grace' - Bill Bourne.f140.m4a,indie-folk,'Grace' - Bill Bourne,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\'Grace' - Bill Bourne.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\'The Wreck of the Edmund Fitzgerald' - Gordon Lightfoot (HD w_ Lyrics).f140.m4a,indie-folk,'The Wreck of the Edmund Fitzgerald' - Gordon Lightfoot (HD w_ Lyrics),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\'The Wreck of the Edmund Fitzgerald' - Gordon Lightfoot (HD w_ Lyrics).f398.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\A Fond Farewell - Elliott Smith.f140.m4a,indie-folk,A Fond Farewell - Elliott Smith,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\A Fond Farewell - Elliott Smith.f397.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Al Stone & The Wanderers - Bring Me Back.f140.m4a,indie-folk,Al Stone & The Wanderers - Bring Me Back,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Al Stone & The Wanderers - Bring Me Back.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Amber Run - I Found.f140.m4a,indie-folk,Amber Run - I Found,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Amber Run - I Found.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Amos Lee - Seen It All Before.f140.m4a,indie-folk,Amos Lee - Seen It All Before,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Amos Lee - Seen It All Before.f397.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Arcade Fire - My Body is a Cage.f140.m4a,indie-folk,Arcade Fire - My Body is a Cage,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Arcade Fire - My Body is a Cage.f397.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Arcade Fire - The Suburbs (Father John Misty cover).f140.m4a,indie-folk,Arcade Fire - The Suburbs (Father John Misty cover),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Arcade Fire - The Suburbs (Father John Misty cover).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Basia Bulat - Fool (Official Audio).f140.m4a,indie-folk,Basia Bulat - Fool (Official Audio),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Basia Bulat - Fool (Official Audio).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bill Callahan - Eid Ma Clack Shaw (with lyrics).f140.m4a,indie-folk,Bill Callahan - Eid Ma Clack Shaw (with lyrics),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bill Callahan - Eid Ma Clack Shaw (with lyrics).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Blackie and the Rodeo Kings - Beautiful Scars (feat. City and Colour).f140.m4a,indie-folk,Blackie and the Rodeo Kings - Beautiful Scars (feat. City and Colour),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Blackie and the Rodeo Kings - Beautiful Scars (feat. City and Colour).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bon Iver - Holocene.f140.m4a,indie-folk,Bon Iver - Holocene,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bon Iver - Holocene.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bonnie's Lounge.f140.m4a,indie-folk,Bonnie's Lounge,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bonnie's Lounge.f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Boy & Bear - Southern Sun (Official Video).f140.m4a,indie-folk,Boy & Bear - Southern Sun (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Boy & Bear - Southern Sun (Official Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bright Eyes Land Locked Blues.f140.m4a,indie-folk,Bright Eyes Land Locked Blues,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bright Eyes Land Locked Blues.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bruce Cockburn   Lovers in a Dangerous time.f140.m4a,indie-folk,Bruce Cockburn   Lovers in a Dangerous time,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bruce Cockburn   Lovers in a Dangerous time.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bruce Cockburn - April In Memphis (Official Video).f140.m4a,indie-folk,Bruce Cockburn - April In Memphis (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bruce Cockburn - April In Memphis (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bruce Cockburn - Going To The Country.f140.m4a,indie-folk,Bruce Cockburn - Going To The Country,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Bruce Cockburn - Going To The Country.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Catherine MacLellan - Now And Then.f140.m4a,indie-folk,Catherine MacLellan - Now And Then,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Catherine MacLellan - Now And Then.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Catherine MacLellan - Stealin'.f140.m4a,indie-folk,Catherine MacLellan - Stealin',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Catherine MacLellan - Stealin'.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Colin Linden - From The Water.f140.m4a,indie-folk,Colin Linden - From The Water,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Colin Linden - From The Water.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Craig Cardiff - All This Time Running (Official Video).f140.m4a,indie-folk,Craig Cardiff - All This Time Running (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Craig Cardiff - All This Time Running (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Craig Cardiff - Emm & May (Official Video).f140.m4a,indie-folk,Craig Cardiff - Emm & May (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Craig Cardiff - Emm & May (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Dan Mangan - Sold.f140.m4a,indie-folk,Dan Mangan - Sold,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Dan Mangan - Sold.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Darlingside - Whippoorwill - Audiotree Live.f140.m4a,indie-folk,Darlingside - Whippoorwill - Audiotree Live,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Darlingside - Whippoorwill - Audiotree Live.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Del Barber - As Far As I Can Tell.f140.m4a,indie-folk,Del Barber - As Far As I Can Tell,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\indie-folk\Del Barber - As Far As I Can Tell.f137.mp4
